least-positive-single-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#least-positive-single-float
long-float-epsilon,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_short_.htm#long-float-epsilon
long-float-negative-epsilon,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_short_.htm#long-float-negative-epsilon
most-negative-double-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-negative-double-float
most-negative-fixnum,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_p.htm#most-negative-fixnum
most-negative-long-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-negative-long-float
most-negative-short-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-negative-short-float
most-negative-single-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-negative-single-float
most-positive-double-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-positive-double-float
most-positive-fixnum,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_p.htm#most-positive-fixnum
most-positive-long-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-positive-long-float
most-positive-short-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-positive-short-float
most-positive-single-float,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_most_1.htm#most-positive-single-float
multiple-values-limit,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_multip.htm#multiple-values-limit
pi,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_pi.htm#pi
short-float-epsilon,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_short_.htm#short-float-epsilon
short-float-negative-epsilon,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_short_.htm#short-float-negative-epsilon
single-float-epsilon,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_short_.htm#single-float-epsilon
single-float-negative-epsilon,Constant Variable,https://www.lispworks.com/documentation/lw50/CLHS/Body/v_short_.htm#single-float-negative-epsilon
t,Constant Variable|Symbol|System Class|Glossary Entry,https://www.lispworks.com/documentation/lw50/CLHS/Body/a_t.htm#t
nil,Constant Variable|Type|Glossary Entry,https://www.lispworks.com/documentation/lw50/CLHS/Body/a_nil.htm#nil
compilation-speed,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_optimi.htm#compilation-speed
debug,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_optimi.htm#debug
declaration,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_declar.htm#declaration
dynamic-extent,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_dynami.htm#dynamic-extent
ftype,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_ftype.htm#ftype
ignorable,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_ignore.htm#ignorable
ignore,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_ignore.htm#ignore
inline,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_inline.htm#inline
notinline,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_inline.htm#notinline
optimize,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_optimi.htm#optimize
safety,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_optimi.htm#safety
space,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_optimi.htm#space
special,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_specia.htm#special
speed,Declaration,https://www.lispworks.com/documentation/lw50/CLHS/Body/d_optimi.htm#speed
type,Declaration|Symbol|Glossary Entry,https://www.lispworks.com/documentation/lw50/CLHS/Body/a_type.htm#type
/=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_eq_sle.htm#SLEQ
<,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_eq_sle.htm#LT
<=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_eq_sle.htm#LTEQ
=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_eq_sle.htm#EQ
>,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_eq_sle.htm#GT
>=,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_eq_sle.htm#GTEQ
1-,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_1pl_1_.htm#1-
1+,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_1pl_1_.htm#1PL
abs,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_abs.htm#abs
acons,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_acons.htm#acons
acos,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_asin_.htm#acos
acosh,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_sinh_.htm#acosh
adjoin,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_adjoin.htm#adjoin
adjustable-array-p,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_adju_1.htm#adjustable-array-p
adjust-array,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_adjust.htm#adjust-array
alpha-char-p,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_alpha_.htm#alpha-char-p
alphanumericp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_alphan.htm#alphanumericp
append,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_append.htm#append
apply,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_apply.htm#apply
apropos,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_apropo.htm#apropos
apropos-list,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_apropo.htm#apropos-list
arithmetic-error-operands,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_arithm.htm#arithmetic-error-operands
arithmetic-error-operation,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_arithm.htm#arithmetic-error-operation
array-dimension,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_dim.htm#array-dimension
array-dimensions,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_d_1.htm#array-dimensions
array-displacement,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_dis.htm#array-displacement
array-element-type,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_ele.htm#array-element-type
array-has-fill-pointer-p,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_has.htm#array-has-fill-pointer-p
array-in-bounds-p,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_in_.htm#array-in-bounds-p
arrayp,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_arrayp.htm#arrayp
array-rank,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_ran.htm#array-rank
array-row-major-index,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_row.htm#array-row-major-index
array-total-size,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ar_tot.htm#array-total-size
ash,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_ash.htm#ash
asin,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_asin_.htm#asin
asinh,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_sinh_.htm#asinh
assoc,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_assocc.htm#assoc
assoc-if,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_assocc.htm#assoc-if
assoc-if-not,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_assocc.htm#assoc-if-not
atan,Function,https://www.lispworks.com/documentation/lw50/CLHS/Body/f_asin_.htm#atan
